entity_id,entity_name,sector,subsector,sector_id,subsector_id,website,description
9,Anchorage Policy Engine,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.anchorage.com,
117,BitGo,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.bitgo.com,
274,BitGo Insurance Programs,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.bitgo.com,
126,Blockdaemon Wallet,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://blockdaemon.com,
400,Coinbase Custody,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://custody.coinbase.com,
490,Copper,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://copper.co,
294,Copper (insurance & risk services),Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://copper.co,
24,Copper ClearLoop (Ethereum contexts),Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://copper.co,
282,Fidelity Digital Assets,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.fidelitydigitalassets.com,
352,Fireblocks,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.fireblocks.com,
158,Fireblocks MPC Wallet,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.fireblocks.com,
477,Fireblocks Policy Engine,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.fireblocks.com,
53,Fordefi,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://fordefi.com,
296,GK8,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.gk8.io,
295,Gemini Custody,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.gemini.com/custody,
507,HSM-backed Ethereum signing providers (category),Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.thalesgroup.com,
97,Hex Trust,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://hextrust.com,
49,Ledger Enterprise,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.ledger.com/enterprise,
247,Qredo,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://www.qredo.com,
461,Safe Modules (institutional use),Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://safe.global,
459,Safe{Core},Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://safe.global,
308,ZenGo Institutional,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://zengo.com,
140,Zodia Custody,Governance & Enterprise Framework,Institutional Custody & Security,4,24,https://zodia-custody.com,
175,First Digital USD,Monetary & Access Rails,Centralized Stablecoins,1,22,,
71,Pax Dollar,Monetary & Access Rails,Centralized Stablecoins,1,22,,
66,PayPal USD,Monetary & Access Rails,Centralized Stablecoins,1,22,,
349,Stably USD,Monetary & Access Rails,Centralized Stablecoins,1,22,,
137,Tether,Monetary & Access Rails,Centralized Stablecoins,1,22,,
199,USD Coin,Monetary & Access Rails,Centralized Stablecoins,1,22,,
36,Dai,Monetary & Access Rails,Decentralized Stablecoins,1,35,,
443,Frax,Monetary & Access Rails,Decentralized Stablecoins,1,35,,
231,Liquity USD,Monetary & Access Rails,Decentralized Stablecoins,1,35,,
46,Rai Reflex Index,Monetary & Access Rails,Decentralized Stablecoins,1,35,,
10,Savings Dai,Monetary & Access Rails,Decentralized Stablecoins,1,35,,
100,Alchemy Pay,Monetary & Access Rails,Global On-Ramps,1,13,https://alchemypay.org,"Alchemy Pay is a global fiat-to-crypto on-ramp that specializes in connecting local payment methods and e-wallets to Ethereum assets, enabling users in emerging and underbanked regions to access crypto via familiar rails."
450,Banxa,Monetary & Access Rails,Global On-Ramps,1,13,https://banxa.com,"Banxa is a global fiat-to-crypto on-ramp that enables users to purchase Ethereum assets using cards, bank transfers, and local payment methods, operating primarily as an infrastructure provider embedded into exchanges, wallets, and Web3 platforms."
166,Binance (Binance On-Ramp),Monetary & Access Rails,Global On-Ramps,1,13,https://www.binance.com/en/fiat,"Binance On-Ramp provides a global fiat-to-crypto access layer enabling users to convert local fiat currencies into Ethereum assets using cards, bank transfers, and local payment rails, tightly integrated with Binance’s exchange and wallet infrastructure."
95,Coinbase (Coinbase Pay / On-Ramp APIs),Monetary & Access Rails,Global On-Ramps,1,13,https://www.coinbase.com/onramp,"Coinbase Pay and On-Ramp APIs provide a regulated, globally available fiat-to-crypto access layer that enables users and applications to convert fiat into Ethereum assets using bank transfers and cards, leveraging Coinbase’s compliance and banking relationships."
8,Mercuryo,Monetary & Access Rails,Global On-Ramps,1,13,https://mercuryo.io,"Mercuryo is a global fiat-to-crypto on-ramp that enables users and applications to convert fiat into Ethereum assets via cards, bank transfers, and local payment methods, with a strong focus on embedded Web3 payments and wallet integrations."
341,MetaMask (MetaMask Buy),Monetary & Access Rails,Global On-Ramps,1,13,https://metamask.io,MetaMask Buy is a wallet-embedded fiat-to-crypto access layer that allows users to purchase Ethereum assets directly into their self-custody MetaMask wallet by routing transactions through multiple global on-ramp providers.
107,MoonPay,Monetary & Access Rails,Global On-Ramps,1,13,https://www.moonpay.com,"MoonPay is a global fiat-to-crypto on-ramp that enables users to purchase Ethereum assets using cards, bank transfers, and local payment methods, acting as an access gateway embedded across wallets, dApps, and Web3 platforms."
196,OKX (OKX On-Ramp),Monetary & Access Rails,Global On-Ramps,1,13,https://www.okx.com/buy-crypto,"OKX On-Ramp provides a global fiat-to-crypto access layer that enables users to convert local fiat into Ethereum assets via cards, bank transfers, and local payment methods, integrated into the OKX exchange and wallet ecosystem."
480,Onramper,Monetary & Access Rails,Global On-Ramps,1,13,https://onramper.com,"Onramper is a global on-ramp aggregator that routes users to multiple fiat-to-crypto providers, optimizing for price, payment method availability, and geographic coverage to facilitate access to Ethereum assets."
269,PayPal (Crypto On-Ramp),Monetary & Access Rails,Global On-Ramps,1,13,https://www.paypal.com/crypto,"PayPal’s crypto on-ramp allows users to purchase Ethereum assets directly from their PayPal balance or linked payment methods, leveraging PayPal’s global payments network to provide mainstream access to Ethereum."
172,Ramp,Monetary & Access Rails,Global On-Ramps,1,13,https://ramp.network,"Ramp is a global fiat-to-crypto on-ramp specializing in low-cost bank-transfer access to Ethereum and Ethereum L2s, enabling users and applications to convert fiat into onchain assets through a compliance-first, API-driven model."
317,Sardine,Monetary & Access Rails,Global On-Ramps,1,13,https://www.sardine.ai,"Sardine provides a compliance-first fiat-to-crypto access infrastructure layer, combining payments, KYC, AML, and fraud prevention to enable platforms to onboard users into Ethereum assets through regulated banking and card rails."
303,Simplex,Monetary & Access Rails,Global On-Ramps,1,13,https://www.simplex.com,"Simplex is a global, card-focused fiat-to-crypto on-ramp that enables users to purchase Ethereum assets using credit and debit cards, operating primarily as a backend payment processor embedded within exchanges, wallets, and brokerage platforms."
22,Socket (Fiat → Chain Routing),Monetary & Access Rails,Global On-Ramps,1,13,https://www.socket.tech,Socket provides a chain-aware routing layer that orchestrates fiat-to-crypto onboarding by directing users through integrated on-ramps and bridging paths to land assets directly on the target Ethereum chain or L2.
239,Stripe (Crypto On-Ramp APIs),Monetary & Access Rails,Global On-Ramps,1,13,https://stripe.com/crypto,"Stripe’s Crypto On-Ramp APIs enable platforms and applications to embed compliant fiat-to-Ethereum asset purchases directly into their products, leveraging Stripe’s global payments infrastructure and developer tooling."
276,Transak,Monetary & Access Rails,Global On-Ramps,1,13,https://transak.com,"Transak is a global fiat-to-crypto on-ramp and off-ramp provider that enables users to convert local fiat into Ethereum assets through cards, bank transfers, and regional payment methods, with a strong focus on API-driven distribution."
124,Trust Wallet (Integrated Global On-Ramps),Monetary & Access Rails,Global On-Ramps,1,13,https://trustwallet.com,"Trust Wallet integrates multiple global fiat-to-crypto on-ramp providers directly into its wallet, allowing users worldwide to purchase Ethereum assets and receive them directly into self-custody without using an exchange."
446,Airwallex (Stablecoin Settlement Pilots),Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.airwallex.com,"Airwallex is exploring stablecoin-based settlement using Ethereum to improve cross-border payment efficiency and treasury operations, integrating onchain settlement behind regulated payment and FX workflows."
186,"Bank for International Settlements (Project Agorá, Project Mariana)",Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.bis.org,"The BIS, through initiatives such as Project Agorá and Project Mariana, is exploring how public blockchains including Ethereum can interoperate with tokenized bank deposits and central-bank money to enable cross-border wholesale settlement, FX PvP, and next-generation financial market infrastructure."
343,Circle (Circle Payments / Circle APIs),Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.circle.com,"Circle Payments and Circle APIs provide institutional-grade payment and settlement infrastructure using Ethereum-native stablecoins, enabling enterprises and fintechs to move value globally with programmable compliance and onchain finality while abstracting blockchain complexity from end users."
17,ConsenSys (Codefi Payments / Enterprise Settlement Tooling),Monetary & Access Rails,Institutional Payment Rails,1,15,https://consensys.io,"ConsenSys provides enterprise-grade Ethereum settlement and payment tooling through products such as Codefi Payments, enabling institutions to build compliant, programmable payment and treasury workflows on Ethereum while abstracting protocol complexity."
143,Copper (ClearLoop Settlement Infrastructure),Monetary & Access Rails,Institutional Payment Rails,1,15,https://copper.co,"Copper’s ClearLoop provides institutional-grade settlement infrastructure that enables secure, off-exchange transfer and collateral management of Ethereum-based assets, allowing institutions to move value without exposing funds to exchange counterparty risk."
342,Deutsche Bank (Tokenized Deposits & Ethereum-Based Settlement Initiatives),Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.db.com,"Deutsche Bank has been exploring Ethereum-based settlement, custody, and tokenized deposit models to modernize institutional payments and capital markets infrastructure, using public Ethereum as an interoperability and settlement anchor while abstracting blockchain complexity from clients."
232,European Central Bank (Ethereum-Linked Wholesale Settlement Pilots),Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.ecb.europa.eu,"The ECB is conducting research and pilot programs exploring how distributed ledger technologies, including public Ethereum, could interoperate with central-bank money and financial market infrastructures for wholesale settlement of tokenized assets."
110,Fireblocks Payments,Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.fireblocks.com,"Fireblocks Payments provides institutional-grade payment and settlement infrastructure on Ethereum by orchestrating secure, policy-controlled stablecoin and digital asset transfers for enterprises and financial institutions, abstracting blockchain operations behind enterprise workflows."
268,Hyperledger Besu (Enterprise Ethereum Settlement Stacks),Monetary & Access Rails,Institutional Payment Rails,1,15,https://besu.hyperledger.org,"Hyperledger Besu is an enterprise-grade, open-source Ethereum client used by institutions to run permissioned or public Ethereum networks for payment settlement, tokenized cash, and programmable financial workflows."
79,JPMorgan Kinexys (formerly JPM Coin),Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.jpmorgan.com/kinexys,"JPMorgan Kinexys is JPMorgan’s blockchain-based institutional payment network that enables real-time, tokenized deposit settlement and treasury flows for global enterprises, with selective integration and interoperability with Ethereum-based assets and standards."
192,Paxos (Enterprise Settlement / PYUSD Infrastructure),Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.paxos.com,"Paxos provides regulated, enterprise-grade payment and settlement infrastructure using Ethereum-native stablecoins, including acting as the issuer and backend settlement layer for PYUSD and other institutional digital dollar products."
244,"PayPal (Enterprise Crypto Settlement, PYUSD)",Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.paypal.com/pyusd,"PayPal provides enterprise-grade crypto settlement using PYUSD on Ethereum, enabling merchants and platforms to move value programmatically through PayPal’s global payments network while abstracting blockchain complexity and custody."
511,R3 (Ethereum Interoperability for Settlement),Monetary & Access Rails,Institutional Payment Rails,1,15,https://r3.com,"R3 provides enterprise-grade interoperability infrastructure that enables institutions to settle assets and payments across permissioned DLT networks and public Ethereum, using Ethereum as a finality and interoperability anchor while abstracting blockchain complexity from users."
115,Société Générale – Forge (EURCV Settlement),Monetary & Access Rails,Institutional Payment Rails,1,15,https://forge.societegenerale.com,"Société Générale – Forge provides regulated, euro-denominated institutional settlement infrastructure on Ethereum through EURCV, enabling compliant B2B and capital markets payments with onchain finality while abstracting blockchain complexity from enterprise users."
499,Standard Chartered (Tokenized Deposits & Ethereum-Based Settlement Initiatives),Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.sc.com,"Standard Chartered has been actively exploring Ethereum-based settlement and tokenized deposit models for institutional payments and capital markets workflows, using public Ethereum as an interoperability and settlement anchor while abstracting blockchain complexity from clients."
146,Stripe (Stablecoin-Based Settlement for Platforms),Monetary & Access Rails,Institutional Payment Rails,1,15,https://stripe.com/crypto,"Stripe provides stablecoin-based settlement infrastructure that allows platforms and marketplaces to move value globally using Ethereum-based stablecoins, embedding blockchain settlement behind familiar payment APIs and workflows."
34,Tether (Institutional Settlement on Ethereum),Monetary & Access Rails,Institutional Payment Rails,1,15,https://tether.to,"Tether facilitates institutional-grade payment and settlement flows on Ethereum through USDT, enabling high-value, cross-border transfers and liquidity provisioning with onchain finality, primarily serving exchanges, market makers, and global enterprises."
180,UBS (Tokenized Deposits & Ethereum-Based Pilots),Monetary & Access Rails,Institutional Payment Rails,1,15,https://www.ubs.com,"UBS has conducted multiple pilots using Ethereum and Ethereum-compatible infrastructure to explore tokenized bank deposits and onchain settlement for institutional payments and securities workflows, with Ethereum acting as an interoperability and experimentation layer."
473,Belo,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.belo.app,Belo is an Argentina-focused payments and savings platform that uses Ethereum-based stablecoins to provide users with dollar-denominated value storage and local payment capabilities amid inflation and capital controls.
306,Bitso,Monetary & Access Rails,Regional Payment Networks,1,19,https://bitso.com,"Bitso operates a regionally focused payment and settlement network across Latin America, using Ethereum-based stablecoins to enable fast, low-cost cross-border payments and treasury flows while abstracting blockchain complexity behind regulated fintech infrastructure."
414,Bitybank,Monetary & Access Rails,Regional Payment Networks,1,19,https://bitybank.com,"Bitybank operates a MENA-focused crypto payments and settlement network that uses Ethereum-based stablecoins to support regional remittances, SME payments, and treasury flows while abstracting blockchain complexity from end users."
255,Buenbit,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.buenbit.com,"Buenbit is an Argentina-focused fintech that uses Ethereum-based stablecoins to enable payments, savings, and value transfer in a high-inflation environment, offering users practical access to dollar-denominated value."
383,Chipper,Monetary & Access Rails,Regional Payment Networks,1,19,https://chippercash.com,"Chipper operates a pan-African consumer payments network that enables domestic and cross-border transfers across multiple African countries, using Ethereum-based stablecoins selectively to improve cross-border settlement efficiency and USD access."
395,Coins.ph,Monetary & Access Rails,Regional Payment Networks,1,19,https://coins.ph,"Coins.ph operates a Philippines-focused payments and remittance network that uses Ethereum-based stablecoins to enable domestic payments and international remittances, providing users access to USD-denominated value through regulated fintech infrastructure."
485,EUR CoinVertible,Monetary & Access Rails,Regional Payment Networks,1,19,,
237,Flutterwave,Monetary & Access Rails,Regional Payment Networks,1,19,https://flutterwave.com,"Flutterwave is a leading African payments processor that enables merchants and platforms to accept and settle payments across Africa, with selective use of Ethereum-based stablecoins to improve cross-border settlement efficiency."
382,GCash,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.gcash.com,"GCash is the Philippines’ dominant mobile payments platform, enabling domestic payments and financial services at massive scale. While users do not access crypto directly, Ethereum-based stablecoins may be used indirectly in backend settlement through remittance and payment partners."
505,Hubpay,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.hubpay.ae,"Hubpay operates a MENA-focused payment and remittance network that uses Ethereum-based stablecoins selectively to improve cross-border settlement efficiency for high-volume expatriate corridors, while abstracting blockchain complexity from end users."
327,Kotani Pay,Monetary & Access Rails,Regional Payment Networks,1,19,https://kotanipay.com,"Kotani Pay provides a bridge between East Africa’s mobile money systems and Ethereum-based stablecoins, enabling users and merchants in Kenya to send, receive, and store USD-denominated value using familiar mobile interfaces."
469,Monerium E-Money Tokens,Monetary & Access Rails,Regional Payment Networks,1,19,,
500,MonetaGo,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.monetago.com,"MonetaGo provides a trade finance network focused on Latin America that uses distributed ledger technology, including Ethereum-linked interoperability, to prevent duplicate financing and improve settlement integrity across regional trade corridors."
391,MoneyGram,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.moneygram.com,"MoneyGram is one of the world’s largest remittance networks. Through integrations with stablecoin issuers such as Circle, it has used Ethereum-based USDC settlement to optimize cross-border liquidity and reduce pre-funding requirements, while keeping blockchain fully abstracted from consumers."
293,PayDay,Monetary & Access Rails,Regional Payment Networks,1,19,https://payday.africa,"PayDay is a pan-African fintech that provides consumer and SMB payment accounts, cards, and cross-border transfers, with selective use of Ethereum-based stablecoins to support USD access and international settlement."
415,Quantoz,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.quantoz.com,"Quantoz provides regulated euro-denominated digital money infrastructure, issuing compliant euro tokens on public blockchains like Ethereum to enable programmable, onchain settlement fully integrated with the European banking system."
408,Ripio,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.ripio.com,"Ripio operates a Latin America–focused crypto payments and financial services network that uses Ethereum-based stablecoins to enable domestic payments, remittances, and access to USD-denominated value across volatile local currencies."
144,Stasis,Monetary & Access Rails,Regional Payment Networks,1,19,https://stasis.net,"Stasis issues EURS, a euro-denominated stablecoin backed by offchain fiat reserves, enabling euro settlement on Ethereum while integrating with European banking infrastructure for issuance and redemption."
44,Strike,Monetary & Access Rails,Regional Payment Networks,1,19,https://strike.me,"Strike is a U.S.-focused payments application enabling instant consumer and merchant payments. While users transact in dollars, the platform can leverage blockchain-based liquidity and stablecoin rails in backend settlement to reduce cost and latency."
441,Tranglo,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.tranglo.com,"Tranglo operates a long-standing Asian remittance and payment network that connects banks and MSBs across Southeast Asia, with selective exploration of Ethereum-based stablecoin settlement to reduce cost and latency in cross-border flows."
246,XSGD,Monetary & Access Rails,Regional Payment Networks,1,19,,
99,Xendit,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.xendit.co,"Xendit is a leading Southeast Asian payments processor that enables merchants and platforms to accept and settle payments across fragmented domestic rails, with selective exploration of Ethereum-based stablecoin settlement to improve cross-border treasury efficiency."
386,Yellow Card,Monetary & Access Rails,Regional Payment Networks,1,19,https://yellowcard.io,"Yellow Card operates a pan-African payment and settlement network that uses Ethereum-based stablecoins to enable affordable remittances, merchant payments, and treasury flows across countries with limited banking access and high FX friction."
471,agEUR,Monetary & Access Rails,Regional Payment Networks,1,19,,
482,eFinance,Monetary & Access Rails,Regional Payment Networks,1,19,https://www.efinanceinvestment.com,"eFinance is Egypt’s government-linked digital payments infrastructure provider, supporting large-scale public-sector payment flows and exploring blockchain-based settlement, including Ethereum-linked pilots, to improve transparency and interoperability."
280,Ethena Dollar,Monetary & Access Rails,Synthetic & Yield-Bearing Dollars,1,5,,
68,Ondo Short-Term U.S. Government Bond Fund,Monetary & Access Rails,Synthetic & Yield-Bearing Dollars,1,5,,
261,Ondo U.S. Dollar Yield,Monetary & Access Rails,Synthetic & Yield-Bearing Dollars,1,5,,
487,Synthetix USD,Monetary & Access Rails,Synthetic & Yield-Bearing Dollars,1,5,,
90,Arbitrum Nitro (Framework),Rollup & Scaling Frameworks,L3 & Appchain Frameworks,6,8,,
181,Arbitrum Orbit,Rollup & Scaling Frameworks,L3 & Appchain Frameworks,6,8,https://arbitrum.io/orbit,"A framework enabling teams to launch application-specific Arbitrum chains (Orbit chains) that settle to Ethereum via Arbitrum (L2 or L3), inheriting Arbitrum’s optimistic execution and settlement model."
118,Avalanche HyperSDK (Ethereum-anchored variants only),Rollup & Scaling Frameworks,L3 & Appchain Frameworks,6,8,https://docs.avax.network/build/hypersdk,"A high-performance appchain SDK developed by Avalanche that enables teams to build custom virtual machines and application-specific chains, including configurations that anchor settlement or security back to Ethereum."
406,Caldera,Rollup & Scaling Frameworks,L3 & Appchain Frameworks,6,8,https://www.caldera.xyz,"A rollup deployment platform that enables teams to launch Ethereum-anchored rollups and appchains using existing rollup frameworks (e.g., OP Stack, Arbitrum Nitro, ZK stacks) without managing low-level protocol engineering or infrastructure."
219,Conduit,Rollup & Scaling Frameworks,L3 & Appchain Frameworks,6,8,https://www.conduit.xyz,A rollup deployment and infrastructure platform that enables teams to launch and operate Ethereum-anchored rollups and appchains (primarily OP Stack–based) without running core infrastructure themselves.
476,OP Stack (Framework),Rollup & Scaling Frameworks,L3 & Appchain Frameworks,6,8,,
492,"OP Stack (already used, but also belongs here contextually)",Rollup & Scaling Frameworks,L3 & Appchain Frameworks,6,8,https://optimism.io/op-stack,"A modular, open-source Optimistic Rollup framework that enables teams to deploy Ethereum-anchored L2s and L3s with standardized execution, settlement, and governance components."
379,Arbitrum,Rollup & Scaling Frameworks,Optimistic Rollups,6,30,,
116,Base,Rollup & Scaling Frameworks,Optimistic Rollups,6,30,,
466,Blast,Rollup & Scaling Frameworks,Optimistic Rollups,6,30,,
389,Optimism,Rollup & Scaling Frameworks,Optimistic Rollups,6,30,,
418,Unichain,Rollup & Scaling Frameworks,Optimistic Rollups,6,30,,
4,Immutable X (Production NFT validium using StarkEx),Rollup & Scaling Frameworks,"Validiums, Volitions, and Hybrid Rollups",6,33,,
23,Polygon CDK,Rollup & Scaling Frameworks,"Validiums, Volitions, and Hybrid Rollups",6,33,https://polygon.technology/cdk,"A modular ZK rollup framework enabling teams to deploy Ethereum-anchored zkEVM chains in validium mode, anchoring validity proofs to Ethereum while moving data availability off-chain for cost and throughput gains."
113,Polygon CDK (Supports zkEVM rollups + validium-style chains),Rollup & Scaling Frameworks,"Validiums, Volitions, and Hybrid Rollups",6,33,,
230,StarkEx (Validium + ZK Rollup modes; application-specific),Rollup & Scaling Frameworks,"Validiums, Volitions, and Hybrid Rollups",6,33,,
431,StarkEx (borderline but architecturally critical),Rollup & Scaling Frameworks,"Validiums, Volitions, and Hybrid Rollups",6,33,,
187,ZK Stack,Rollup & Scaling Frameworks,"Validiums, Volitions, and Hybrid Rollups",6,33,https://zksync.io/zk-stack,"A modular ZK rollup framework that enables teams to deploy Ethereum-anchored rollups, validiums, and hybrid (volition-style) chains, with configurable data availability modes and shared proving infrastructure."
222,ZK Stack (Rollup vs Validium selectable at deployment),Rollup & Scaling Frameworks,"Validiums, Volitions, and Hybrid Rollups",6,33,,
241,dYdX (historical Ethereum-anchored version) (Ethereum / StarkEx era) (High-performance validium design; DA committee model),Rollup & Scaling Frameworks,"Validiums, Volitions, and Hybrid Rollups",6,33,,
281,zkSync Era (Implements Volition-style DA choice in practice),Rollup & Scaling Frameworks,"Validiums, Volitions, and Hybrid Rollups",6,33,,
384,Linea,Rollup & Scaling Frameworks,ZK Rollup,6,29,,
462,Polygon zkEVM,Rollup & Scaling Frameworks,ZK Rollup,6,29,,
301,Scroll,Rollup & Scaling Frameworks,ZK Rollup,6,29,,
76,Starknet,Rollup & Scaling Frameworks,ZK Rollup,6,29,,
2,Taiko,Rollup & Scaling Frameworks,ZK Rollup,6,29,,
285,zkSync,Rollup & Scaling Frameworks,ZK Rollup,6,29,,
